t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw
1787425478.186,full,ok,-0.2763,2.4326,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4309,-0.0374,0,0.0034,,,,-0.2762,2.4314,-0.0376
1787425478.299,full,ok,-0.2759,2.4309,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4323,-0.0377,0,0.0027,,,,-0.2759,2.4312,-0.0374
1787425478.384,full,ok,-0.2762,2.4323,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4329,-0.0379,0,0.0013,,,,-0.2763,2.4323,-0.0378
1787425478.446,full,ok,-0.2763,2.4329,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4332,-0.0380,0,0.0007,,,,-0.2765,2.4329,-0.0379
1787425478.584,full,ok,-0.2764,2.4332,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0380,0,0.0003,,,,-0.2765,2.4332,-0.0380
1787425478.631,full,ok,-0.2764,2.4334,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0042,,,,-0.2765,2.4332,-0.0380
1787425478.709,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4303,-0.0372,0,0.0021,,,,-0.2765,2.4335,-0.0381
1787425478.826,full,ok,-0.2758,2.4303,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0011,,,,-0.2757,2.4308,-0.0373
1787425478.909,full,ok,-0.2757,2.4298,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4296,-0.0370,0,0.0005,,,,-0.2756,2.4308,-0.0373
1787425479.013,full,ok,-0.2756,2.4296,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0003,,,,-0.2755,2.4297,-0.0371
1787425479.080,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0001,,,,-0.2755,2.4295,-0.0370
1787425479.142,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4295,-0.0370
1787425479.214,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4294,-0.0370
1787425479.314,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4293,-0.0370
1787425479.399,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4314,-0.0375,0,0.0044,,,,-0.2756,2.4292,-0.0369
1787425479.517,full,ok,-0.2760,2.4314,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2762,2.4310,-0.0375
1787425479.623,full,ok,-0.2762,2.4325,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4309,-0.0374,0,0.0033,,,,-0.2765,2.4322,-0.0378
1787425479.753,full,ok,-0.2759,2.4309,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4322,-0.0377,0,0.0027,,,,-0.2759,2.4309,-0.0373
1787425479.826,full,ok,-0.2762,2.4322,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4308,-0.0373,0,0.0030,,,,-0.2759,2.4309,-0.0373
1787425479.938,full,ok,-0.2759,2.4308,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0372,0,0.0015,,,,-0.2763,2.4322,-0.0378
1787425480.009,full,ok,-0.2757,2.4300,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0008,,,,-0.2759,2.4310,-0.0373
1787425480.076,full,ok,-0.2757,2.4297,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4316,-0.0376,0,0.0040,,,,-0.2756,2.4298,-0.0371
1787425480.131,full,ok,-0.2761,2.4316,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0024,,,,-0.2756,2.4298,-0.0371
1787425480.197,full,ok,-0.2758,2.4305,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0032,,,,-0.2761,2.4313,-0.0376
1787425480.256,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0028,,,,-0.2762,2.4317,-0.0377
1787425480.318,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2762,2.4317,-0.0377
1787425480.410,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2759,2.4308,-0.0373
1787425480.457,full,ok,-0.2759,2.4307,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0014,,,,-0.2758,2.4308,-0.0373
1787425480.597,full,ok,-0.2757,2.4300,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0007,,,,-0.2757,2.4302,-0.0372
1787425480.730,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2756,2.4298,-0.0371
1787425480.776,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2755,2.4297,-0.0371
1787425480.905,full,ok,-0.2756,2.4294,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4315,-0.0375,0,0.0043,,,,-0.2755,2.4294,-0.0370
1787425480.961,full,ok,-0.2760,2.4315,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2762,2.4313,-0.0376
1787425481.033,full,ok,-0.2758,2.4304,-0.0372,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0033,,,,-0.2762,2.4313,-0.0376
1787425481.096,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4306,-0.0373,0,0.0027,,,,-0.2759,2.4305,-0.0372
1787425481.217,full,ok,-0.2759,2.4306,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0014,,,,-0.2759,2.4308,-0.0373
1787425481.291,full,ok,-0.2757,2.4300,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4318,-0.0376,0,0.0037,,,,-0.2756,2.4301,-0.0371
1787425481.394,full,ok,-0.2761,2.4318,-0.0376,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4327,-0.0379,0,0.0018,,,,-0.2762,2.4315,-0.0376
1787425481.476,full,ok,-0.2763,2.4327,-0.0379,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4310,-0.0374,0,0.0034,,,,-0.2764,2.4325,-0.0378
1787425481.591,full,ok,-0.2759,2.4310,-0.0374,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4301,-0.0372,0,0.0017,,,,-0.2759,2.4312,-0.0374
1787425481.700,full,ok,-0.2758,2.4301,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0009,,,,-0.2756,2.4303,-0.0372
1787425481.815,full,ok,-0.2757,2.4297,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4316,-0.0376,0,0.0039,,,,-0.2756,2.4298,-0.0371
1787425481.881,full,ok,-0.2761,2.4316,-0.0376,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4326,-0.0378,0,0.0020,,,,-0.2755,2.4297,-0.0371
1787425481.965,full,ok,-0.2763,2.4326,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4331,-0.0380,0,0.0010,,,,-0.2764,2.4324,-0.0378
1787425482.017,full,ok,-0.2764,2.4331,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0005,,,,-0.2764,2.4324,-0.0378
1787425482.106,full,ok,-0.2764,2.4333,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0002,,,,-0.2765,2.4332,-0.0380
1787425482.145,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0042,,,,-0.2765,2.4332,-0.0380
1787425482.213,full,ok,-0.2760,2.4314,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2765,2.4334,-0.0381
1787425482.271,full,ok,-0.2762,2.4325,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4309,-0.0374,0,0.0032,,,,-0.2763,2.4326,-0.0379
1787425482.374,full,ok,-0.2759,2.4309,-0.0374,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4301,-0.0372,0,0.0016,,,,-0.2758,2.4314,-0.0374
1787425482.417,full,ok,-0.2757,2.4301,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0008,,,,-0.2758,2.4314,-0.0374
1787425482.496,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2755,2.4301,-0.0371
1787425482.540,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2755,2.4301,-0.0371
1787425482.604,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4297,-0.0371
1787425482.707,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4315,-0.0375,0,0.0043,,,,-0.2755,2.4294,-0.0370
1787425482.764,full,ok,-0.2760,2.4315,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2762,2.4311,-0.0375
1787425482.882,full,ok,-0.2762,2.4325,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4330,-0.0380,0,0.0011,,,,-0.2764,2.4321,-0.0378
1787425483.011,full,ok,-0.2763,2.4330,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0005,,,,-0.2765,2.4328,-0.0379
1787425483.066,full,ok,-0.2764,2.4333,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0381,0,0.0003,,,,-0.2766,2.4332,-0.0380
1787425483.129,full,ok,-0.2764,2.4334,-0.0381,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0001,,,,-0.2766,2.4332,-0.0380
1787425483.189,full,ok,-0.2764,2.4335,-0.0381,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0001,,,,-0.2765,2.4334,-0.0381
1787425483.254,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4336,-0.0381
1787425483.333,full,ok,-0.2760,2.4314,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2765,2.4336,-0.0381
1787425483.459,full,ok,-0.2762,2.4325,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4330,-0.0379,0,0.0011,,,,-0.2762,2.4327,-0.0379
1787425483.566,full,ok,-0.2763,2.4330,-0.0379,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4312,-0.0375,0,0.0038,,,,-0.2764,2.4331,-0.0380
1787425483.631,full,ok,-0.2760,2.4312,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4324,-0.0378,0,0.0025,,,,-0.2764,2.4331,-0.0380
1787425483.694,full,ok,-0.2762,2.4324,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4330,-0.0379,0,0.0012,,,,-0.2758,2.4314,-0.0374
1787425483.758,full,ok,-0.2763,2.4330,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0006,,,,-0.2764,2.4328,-0.0379
1787425483.822,full,ok,-0.2764,2.4333,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4313,-0.0375,0,0.0041,,,,-0.2764,2.4328,-0.0379
1787425483.885,full,ok,-0.2760,2.4313,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4324,-0.0378,0,0.0023,,,,-0.2764,2.4331,-0.0380
1787425483.953,full,ok,-0.2762,2.4324,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4309,-0.0374,0,0.0032,,,,-0.2762,2.4324,-0.0378
1787425484.050,full,ok,-0.2759,2.4309,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4322,-0.0377,0,0.0028,,,,-0.2758,2.4312,-0.0374
1787425484.159,full,ok,-0.2762,2.4322,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4329,-0.0379,0,0.0014,,,,-0.2762,2.4322,-0.0378
1787425484.249,full,ok,-0.2763,2.4329,-0.0379,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4311,-0.0374,0,0.0037,,,,-0.2762,2.4322,-0.0378
1787425484.343,full,ok,-0.2760,2.4311,-0.0374,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4302,-0.0372,0,0.0018,,,,-0.2764,2.4329,-0.0379
1787425484.418,full,ok,-0.2758,2.4302,-0.0372,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4319,-0.0376,0,0.0034,,,,-0.2758,2.4313,-0.0374
1787425484.471,full,ok,-0.2761,2.4319,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4306,-0.0373,0,0.0026,,,,-0.2756,2.4304,-0.0372
1787425484.539,full,ok,-0.2758,2.4306,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2756,2.4304,-0.0372
1787425484.622,full,ok,-0.2762,2.4321,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4328,-0.0379,0,0.0015,,,,-0.2758,2.4308,-0.0373
1787425484.761,full,ok,-0.2763,2.4328,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4332,-0.0380,0,0.0008,,,,-0.2764,2.4325,-0.0379
1787425484.812,full,ok,-0.2764,2.4332,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0380,0,0.0004,,,,-0.2764,2.4325,-0.0379
1787425484.868,full,ok,-0.2764,2.4334,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0002,,,,-0.2765,2.4333,-0.0380
1787425484.937,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4333,-0.0380
1787425485.017,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4303,-0.0372,0,0.0021,,,,-0.2765,2.4334,-0.0381
1787425485.079,full,ok,-0.2758,2.4303,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0011,,,,-0.2756,2.4308,-0.0373
1787425485.152,full,ok,-0.2757,2.4298,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4296,-0.0370,0,0.0005,,,,-0.2755,2.4302,-0.0372
1787425485.266,full,ok,-0.2756,2.4296,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0003,,,,-0.2755,2.4298,-0.0371
1787425485.335,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0001,,,,-0.2755,2.4298,-0.0371
1787425485.447,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4294,-0.0370
1787425485.518,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4294,-0.0370
1787425485.587,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4314,-0.0375,0,0.0044,,,,-0.2756,2.4292,-0.0369
1787425485.664,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2761,2.4309,-0.0375
1787425485.782,full,ok,-0.2758,2.4304,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0011,,,,-0.2758,2.4302,-0.0372
1787425485.847,full,ok,-0.2757,2.4298,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4317,-0.0376,0,0.0038,,,,-0.2756,2.4297,-0.0371
1787425485.909,full,ok,-0.2761,2.4317,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0025,,,,-0.2756,2.4297,-0.0371
1787425485.978,full,ok,-0.2758,2.4305,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0031,,,,-0.2758,2.4305,-0.0372
1787425486.043,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0028,,,,-0.2758,2.4305,-0.0372
1787425486.099,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2762,2.4317,-0.0377
1787425486.154,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2762,2.4318,-0.0377
1787425486.283,full,ok,-0.2759,2.4307,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0014,,,,-0.2759,2.4309,-0.0373
1787425486.369,full,ok,-0.2757,2.4300,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4318,-0.0376,0,0.0036,,,,-0.2756,2.4301,-0.0372
1787425486.463,full,ok,-0.2761,2.4318,-0.0376,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4327,-0.0379,0,0.0018,,,,-0.2762,2.4316,-0.0376
1787425486.525,full,ok,-0.2763,2.4327,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4331,-0.0380,0,0.0009,,,,-0.2762,2.4316,-0.0376
1787425486.621,full,ok,-0.2764,2.4331,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4312,-0.0375,0,0.0039,,,,-0.2764,2.4325,-0.0378
1787425486.661,full,ok,-0.2760,2.4312,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4324,-0.0378,0,0.0024,,,,-0.2765,2.4329,-0.0379
1787425486.731,full,ok,-0.2762,2.4324,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4308,-0.0374,0,0.0032,,,,-0.2765,2.4329,-0.0379
1787425486.797,full,ok,-0.2759,2.4308,-0.0374,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4301,-0.0372,0,0.0016,,,,-0.2762,2.4322,-0.0378
1787425486.922,full,ok,-0.2757,2.4301,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0008,,,,-0.2756,2.4304,-0.0372
1787425487.004,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2756,2.4303,-0.0372
1787425487.105,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2755,2.4296,-0.0370
1787425487.172,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4294,-0.0370
1787425487.236,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4294,-0.0370
1787425487.301,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4293,-0.0370
1787425487.372,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4314,-0.0375,0,0.0044,,,,-0.2756,2.4292,-0.0369
1787425487.462,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2756,2.4292,-0.0369
1787425487.508,full,ok,-0.2758,2.4304,-0.0372,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0033,,,,-0.2761,2.4309,-0.0375
1787425487.559,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4306,-0.0373,0,0.0027,,,,-0.2762,2.4314,-0.0376
1787425487.621,full,ok,-0.2759,2.4306,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2762,2.4314,-0.0376
1787425487.678,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2759,2.4307,-0.0373
1787425487.757,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0029,,,,-0.2759,2.4309,-0.0373
1787425487.826,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2759,2.4309,-0.0373
1787425487.948,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0029,,,,-0.2759,2.4309,-0.0373
1787425488.001,full,ok,-0.2762,2.4321,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4329,-0.0379,0,0.0015,,,,-0.2759,2.4309,-0.0373
1787425488.066,full,ok,-0.2763,2.4329,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4332,-0.0380,0,0.0007,,,,-0.2764,2.4327,-0.0379
1787425488.133,full,ok,-0.2764,2.4332,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0380,0,0.0004,,,,-0.2764,2.4327,-0.0379
1787425488.204,full,ok,-0.2764,2.4334,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0002,,,,-0.2765,2.4331,-0.0380
1787425488.269,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4335,-0.0381
